#SIRTF IRAC 3.4 micron (tr1)
28840.00 0.
28850.00 4.310000e-04
28986.36 5.328182e-04
29122.73 3.744935e-04
29259.09 6.414156e-04
29395.45 1.116429e-03
29531.82 1.047481e-03
29668.18 1.077727e-03
29804.55 1.292026e-03
29940.91 1.441039e-03
30077.27 3.235455e-04
30213.64 6.919351e-04
30350.00 7.437143e-04
30486.36 6.604286e-04
30622.73 6.578052e-04
30759.09 5.407273e-04
30895.45 3.468182e-04
31031.82 7.681688e-04
31168.18 2.711156e-03
31304.55 6.950234e-03
31440.91 2.082532e-02
31577.27 6.465182e-02
31713.64 1.999208e-01
31850.00 3.943286e-01
31986.36 5.191442e-01
32122.73 5.230078e-01
32259.09 4.954571e-01
32395.45 4.901792e-01
32531.82 5.158961e-01
32668.18 5.510273e-01
32804.55 5.804909e-01
32940.91 5.858247e-01
33077.27 5.781909e-01
33213.64 5.698571e-01
33350.00 5.689429e-01
33486.36 5.703961e-01
33622.73 5.663922e-01
33759.09 5.615312e-01
33895.45 5.684338e-01
34031.82 5.895351e-01
34168.18 6.059909e-01
34304.55 6.070792e-01
34440.91 5.917117e-01
34577.27 5.779182e-01
34713.64 5.776455e-01
34850.00 5.944714e-01
34986.36 6.176870e-01
35122.73 6.342026e-01
35259.09 6.426740e-01
35395.45 6.397766e-01
35531.82 6.339805e-01
35668.18 6.286234e-01
35804.55 6.243714e-01
35940.91 6.296288e-01
36077.27 6.315805e-01
36213.64 6.325697e-01
36350.00 6.257429e-01
36486.36 6.145530e-01
36622.73 6.037636e-01
36759.09 6.031424e-01
36895.45 6.101662e-01
37031.82 6.242364e-01
37168.18 6.396234e-01
37304.55 6.475091e-01
37440.91 6.508610e-01
37577.27 6.474182e-01
37713.64 6.398805e-01
37850.00 6.323667e-01
37986.36 6.289468e-01
38122.73 6.253424e-01
38259.09 6.180714e-01
38395.45 6.053212e-01
38531.82 5.898727e-01
38668.18 5.864015e-01
38804.55 6.003455e-01
38940.91 6.112485e-01
39077.27 5.599922e-01
39213.64 3.847682e-01
39350.00 1.756714e-01
39486.36 5.805697e-02
39622.73 1.822273e-02
39759.09 5.997955e-03
39895.45 2.411662e-03
40031.82 1.003212e-03
40168.18 6.169610e-04
40304.55 6.700909e-04
40440.91 6.085455e-04
40577.27 6.770303e-04
40713.64 5.825065e-04
40850.00 3.183333e-04
40986.36 2.746883e-04
41122.73 3.530000e-04
41259.09 2.710130e-04
41395.45 4.602727e-04
41531.82 3.179610e-04
41668.18 2.767576e-04
41804.55 5.429870e-04
41940.91 4.561948e-04
42077.27 2.930519e-04
42213.64 2.252857e-04
42350.00 3.360000e-04
42360.00 0.
