# ED781-1      ED781-2     
#80mm Dia X 5mmT w/ wedge  
#Measured at Center of part   
#298K,0 deg aoi      
## note that the temperature and aoi difference is negligible.
# peakT% 90.59009552 91.17685699
# Cut-on:   1172.66  1170.63  
# Cut-off:  1330.61  1332.02  
# wl(A)  T% T% 
11000.00  0.001328  0.001290  
11002.50  0.001299  0.001308  
11005.00  0.001331  0.001320  
11007.50  0.001361  0.001360  
11010.00  0.001268  0.001259  
11012.50  0.001312  0.001319  
11015.00  0.001243  0.001281  
11017.50  0.001327  0.001334  
11020.00  0.001312  0.001277  
11022.50  0.001321  0.001279  
11025.00  0.001257  0.001345  
11027.50  0.001240  0.001276  
11030.00  0.001272  0.001258  
11032.50  0.001210  0.001320  
11035.00  0.001265  0.001292  
11037.50  0.001316  0.001345  
11040.00  0.001334  0.001287  
11042.50  0.001360  0.001389  
11045.00  0.001337  0.001278  
11047.50  0.001341  0.001302  
11050.00  0.001298  0.001350  
11052.50  0.001260  0.001265  
11055.00  0.001314  0.001271  
11057.50  0.001304  0.001335  
11060.00  0.001362  0.001308  
11062.50  0.001321  0.001270  
11065.00  0.001255  0.001411  
11067.50  0.001310  0.001379  
11070.00  0.001299  0.001356  
11072.50  0.001248  0.001410  
11075.00  0.001370  0.001344  
11077.50  0.001356  0.001333  
11080.00  0.001275  0.001295  
11082.50  0.001327  0.001317  
11085.00  0.001422  0.001282  
11087.50  0.001391  0.001300  
11090.00  0.001317  0.001329  
11092.50  0.001375  0.001313  
11095.00  0.001347  0.001286  
11097.50  0.001333  0.001344  
11100.00  0.001343  0.001295  
11102.50  0.001315  0.001208  
11105.00  0.001309  0.001361  
11107.50  0.001295  0.001316  
11110.00  0.001352  0.001346  
11112.50  0.001386  0.001293  
11115.00  0.001280  0.001343  
11117.50  0.001292  0.001306  
11120.00  0.001260  0.001326  
11122.50  0.001359  0.001310  
11125.00  0.001373  0.001379  
11127.50  0.001354  0.001326  
11130.00  0.001292  0.001329  
